block,chroms,mean_length,std_length,parallel_rear_score,number_of_inconsistent_colors,number_of_parallel_events,tree_consistent
207,1,10506.925925925925,17.657773986755874,0,0,0,True
390,2,6082.753086419753,17.450127074564744,0,0,0,True
117,1,11287.987654320988,17.42390427478303,0,0,0,True
129,1,7512.950617283951,16.820696565609104,0,0,0,True
326,2,10694.525,16.783157480045286,0,0,0,True
462,2,17267.123456790123,16.368731646188202,0,0,0,True
85,1,6914.074074074074,16.0783404476354,0,0,0,True
132,1,30679.20987654321,16.06139151865811,0,0,0,True
335,2,15877.8375,15.97689249353578,0,0,0,True
72,1,14489.185185185184,15.561991613877636,0,0,0,True
183,1,14101.111111111111,15.133153857640263,0,0,0,True
338,2,8127.333333333333,14.815740711807363,0,0,0,True
95,1,5758.0123456790125,14.778608019418376,0,0,0,True
411,2,5056.851851851852,14.745671983658701,0,0,0,True
385,2,5699.802469135802,14.567357177536916,0,0,0,True
139,1,9489.938271604939,14.414794936523837,0,0,0,True
230,1,4883.691358024691,14.37559830236052,0,0,0,True
54,1,9152.716049382716,14.353761986254863,0,0,0,True
11,1,11540.012345679012,14.064660052735885,0,0,0,True
96,1,4602.802469135802,14.04263328079616,0,0,0,True
116,1,21981.345679012345,13.870797545164525,0,0,0,True
26,1,20115.20987654321,13.806167926845761,0,0,0,True
434,2,3372.3086419753085,13.426196960511028,0,0,0,True
388,2,6874.7037037037035,13.313359524858269,0,0,0,True
9,1,7132.567901234568,13.289686218745521,0,0,0,True
146,1,4388.83950617284,12.961916477453494,0,0,0,True
443,2,6002.864197530864,12.792506570490527,0,0,0,True
323,2,4597.555555555556,12.76956257649657,0,0,0,True
215,1,3246.962962962963,12.682684262794663,0,0,0,True
414,2,11702.012195121952,12.520708604624877,0,0,0,True
351,2,4766.283950617284,12.454593646969844,0,0,0,True
163,1,14107.41975308642,12.298613991498115,0,0,0,True
101,1,8783.543209876543,12.10759315136228,0,0,0,True
149,1,5028.901234567901,11.849472497788335,0,0,0,True
608,1;2,22639.666666666668,11.785113019775793,0,0,0,True
446,2,3734.7125,11.669611979410455,0,0,0,True
193,1,7675.802469135802,11.494947632062628,0,0,0,True
6,1,7026.085365853659,11.130272079938932,0,0,0,True
206,1,5561.303797468355,11.002133775070657,0,0,0,True
330,2,10083.7375,10.81635769332727,0,0,0,True
106,1,10003.67901234568,10.736837661767836,0,0,0,True
212,1,5421.407407407408,10.526600963576271,0,0,0,True
70,1,9588.197530864198,10.37496958565992,0,0,0,True
23,1,49839.32098765432,10.19177489781583,0,0,0,True
84,1,12244.975308641975,10.109249289686966,0,0,0,True
482,2,4305.925925925926,9.98613579385332,0,0,0,True
333,2,5653.625,9.839175524402439,0,0,0,True
589,1,4607.333333333333,9.672412085697939,0,0,0,True
168,1,9638.617283950618,9.51615637372824,0,0,0,True
405,2,7324.259259259259,9.151371451935669,0,0,0,True
89,1,3783.4814814814813,8.947185378669335,0,0,0,True
211,1,7194.197530864198,8.91720455710448,0,0,0,True
147,1,6950.592592592592,8.899684801989336,0,0,0,True
427,2,3206.35,8.86721489533213,0,0,0,True
176,1,3604.8024691358023,8.853289481549167,0,0,0,True
227,1,4694.259259259259,8.707564155685402,0,0,0,True
47,1;2,9294.95061728395,8.392973596515125,0,0,0,True
155,1;2,5159.814814814815,8.350517262179235,0,0,0,True
453,1;2,11234.876543209877,8.031393212854848,0,0,0,True
293,1,6360.0,8.0,0,0,0,True
436,2,14008.469135802468,7.973856076870469,0,0,0,True
229,1,4948.0,7.919346524980205,0,0,0,True
35,1,10385.086419753086,7.6854801867125095,0,0,0,True
401,2,6602.802469135802,7.528414902249041,0,0,0,True
31,1,5759.901234567901,7.515588636288989,0,0,0,True
24,1,12920.172839506173,7.081169819406873,0,0,0,True
75,1,8821.481481481482,6.9674926164846545,0,0,0,True
244,1,9768.271604938273,6.903232997605895,0,0,0,True
362,2,10177.086419753086,6.58879994480757,0,0,0,True
420,2,3445.41975308642,6.503302480194984,0,0,0,True
367,2,6155.024691358025,6.494014924760471,0,0,0,True
140,1,5250.6,6.491532946846993,0,0,0,True
119,1,6530.16049382716,6.479705812030027,0,0,0,True
389,2,3560.0493827160494,6.3613439735503,0,0,0,True
332,2,3362.3375,6.17443064176771,0,0,0,True
600,1;2,4211.666666666667,6.128258770283413,0,0,0,True
59,1,12237.888888888889,6.093915200356483,0,0,0,True
199,1,5307.5125,6.080694347687606,0,0,0,True
452,2,4011.8024691358023,6.004976851727919,0,0,0,True
141,1,5529.55,5.783381363873561,0,0,0,True
499,2,3482.296296296296,5.7444432504714955,0,0,0,True
483,2,5632.962962962963,5.649089174796331,0,0,0,True
10,1,5351.555555555556,5.613035973473372,0,0,0,True
279,1,6602.5,5.5,0,0,0,True
52,1,5195.123456790124,5.496087757959714,0,0,0,True
487,2,5928.098765432099,5.396855367578247,0,0,0,True
203,1,4582.974683544304,5.388630044882956,0,0,0,True
58,1,8530.691358024691,5.339445514534493,0,0,0,True
150,1,3275.9506172839506,5.149376648282208,0,0,0,True
331,2,6677.4375,5.132844606063971,0,0,0,True
501,2,3274.9135802469136,5.08980469892412,0,0,0,True
426,2,7926.1125,5.076893119812548,0,0,0,True
25,1,5944.641975308642,5.051118057323543,0,0,0,True
188,1,4615.9876543209875,4.935369517631659,0,0,0,True
38,1,4437.0,4.809969071536303,0,0,0,True
178,1,5108.0,4.76872527419443,0,0,0,True
78,1,3322.9753086419755,4.7556991376091275,0,0,0,True
605,2,3870.3333333333335,4.714045207910317,0,0,0,True
418,2,4594.864197530864,4.623485635077899,0,0,0,True
21,1,6063.753086419753,4.612197634232838,0,0,0,True
49,1;2,12481.617283950618,4.481974601309054,0,0,0,True
246,1;2,3461.185185185185,4.433628815302346,0,0,0,True
464,2,8091.938271604939,4.389509601711187,0,0,0,True
322,2,4248.37037037037,4.341713959917139,0,0,0,True
243,1,3252.753086419753,4.333421264627887,0,0,0,True
210,1,5505.62962962963,4.22644363368917,0,0,0,True
337,2,3848.259259259259,4.039245063854267,0,0,0,True
90,1,6437.814814814815,4.018817193201641,0,0,0,True
469,2,4002.716049382716,3.888046155994241,0,0,0,True
5,1,8846.134146341463,3.815124570807524,0,0,0,True
334,2,3940.8125,3.674553544309839,0,0,0,True
507,1;2,3426.5,3.570714214271425,0,0,0,True
457,2,20767.938271604937,3.570612836054364,0,0,0,True
48,1;2,17359.814814814814,3.482269414383158,0,0,0,True
454,1;2,11316.308641975309,3.357843132346708,0,0,0,True
33,1,6534.518518518518,3.2701837117991284,0,0,0,True
125,1,10011.32098765432,3.2425685615559146,0,0,0,True
45,1;2,5865.617283950617,3.20712132464255,0,0,0,True
241,1,3759.962962962963,3.0568459676982735,0,0,0,True
373,2,17071.58024691358,2.997382386950585,0,0,0,True
394,2,8169.83950617284,2.9458352695198493,0,0,0,True
441,2,5122.777777777777,2.8803291992923827,0,0,0,True
555,2,7758.6,2.8000000000000003,0,0,0,True
53,1,3763.4691358024693,2.7803828662240484,0,0,0,True
66,1,3672.320987654321,2.711781158063884,0,0,0,True
22,1,7558.83950617284,2.710094482082451,0,0,0,True
71,1,5811.506172839506,2.676479430701086,0,0,0,True
56,1,4607.592592592592,2.6748844570767094,0,0,0,True
86,1,3906.8395061728397,2.6502121514121773,0,0,0,True
240,1,3156.4691358024693,2.63446492214304,0,0,0,True
4,1,4991.617283950617,2.4674068020453084,0,0,0,True
82,1,4379.222222222223,2.429245678786161,0,0,0,True
92,1,4519.962962962963,2.185499035841767,0,0,0,True
239,1,4655.716049382716,2.032055262573816,0,0,0,True
532,2,3625.0,2.0,0,0,0,True
667,1,3355.0,2.0,0,0,0,True
324,2,3610.8395061728397,1.760027988858937,0,0,0,True
295,1,21863.5,1.5,0,0,0,True
543,1;2,5201.0,1.4142135623730951,0,0,0,True
80,1,4168.382716049383,1.0837509307335675,0,0,0,True
585,1,40937.0,1.0,0,0,0,True
668,1,3099.0,1.0,0,0,0,True
655,1,5473.0,0.816496580927726,0,0,0,True
376,2,5177.814814814815,0.5902732389077492,0,0,0,True
77,1,5119.666666666667,0.5879447357921312,0,0,0,True
253,1,4890.5,0.5,0,0,0,True
255,1,4145.5,0.5,0,0,0,True
294,1,3513.5,0.5,0,0,0,True
533,2,4176.5,0.5,0,0,0,True
539,1,3346.5,0.5,0,0,0,True
556,2,5074.5,0.5,0,0,0,True
571,2,4878.5,0.5,0,0,0,True
574,1,3883.5,0.5,0,0,0,True
575,1,3880.5,0.5,0,0,0,True
576,1,18943.5,0.5,0,0,0,True
579,1,3568.5,0.5,0,0,0,True
582,1,19176.5,0.5,0,0,0,True
628,2,3384.5,0.5,0,0,0,True
630,2,4959.5,0.5,0,0,0,True
631,1,36485.5,0.5,0,0,0,True
632,1,13675.5,0.5,0,0,0,True
633,1,4667.5,0.5,0,0,0,True
645,1,6780.5,0.5,0,0,0,True
656,1,3468.6666666666665,0.4714045207910317,0,0,0,True
269,1,8213.0,0.0,0,0,0,True
270,1,4147.0,0.0,0,0,0,True
273,1,3335.0,0.0,0,0,0,True
283,1,4251.0,0.0,0,0,0,True
289,1,3229.0,0.0,0,0,0,True
296,1,5405.0,0.0,0,0,0,True
534,2,9720.0,0.0,0,0,0,True
535,2,3490.0,0.0,0,0,0,True
542,2,8004.0,0.0,0,0,0,True
544,2,5669.0,0.0,0,0,0,True
548,1,14904.0,0.0,0,0,0,True
549,1,6332.0,0.0,0,0,0,True
557,2,7481.0,0.0,0,0,0,True
558,2,3965.0,0.0,0,0,0,True
569,2,4960.0,0.0,0,0,0,True
570,2,10041.0,0.0,0,0,0,True
577,1,5063.0,0.0,0,0,0,True
578,1,6249.0,0.0,0,0,0,True
580,1,6775.0,0.0,0,0,0,True
581,1,3295.0,0.0,0,0,0,True
593,1,8081.0,0.0,0,0,0,True
606,2,25071.0,0.0,0,0,0,True
609,2,4071.0,0.0,0,0,0,True
612,1,13044.0,0.0,0,0,0,True
625,1;2,9625.0,0.0,0,0,0,True
626,1,9071.0,0.0,0,0,0,True
627,1,9000.0,0.0,0,0,0,True
629,2,12468.0,0.0,0,0,0,True
644,1,8822.0,0.0,0,0,0,True
653,1,3332.0,0.0,0,0,0,True
654,1,3549.0,0.0,0,0,0,True
657,1,3215.0,0.0,0,0,0,True
666,1,3661.0,0.0,0,0,0,True
